
---------- Begin Simulation Statistics ----------
final_tick                               137559952500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset)
host_inst_rate                                 255656                       # Simulator instruction rate (inst/s)
host_mem_usage                                8624172                       # Number of bytes of host memory used
host_op_rate                                   399679                       # Simulator op (including micro ops) rate (op/s)
host_seconds                                  3911.50                       # Real time elapsed on the host
host_tick_rate                               35168095                       # Simulator tick rate (ticks/s)
sim_freq                                 1000000000000                       # Frequency of simulated ticks
sim_insts                                  1000000004                       # Number of instructions simulated
sim_ops                                    1563345326                       # Number of ops (including micro ops) simulated
sim_seconds                                  0.137560                       # Number of seconds simulated
sim_ticks                                137559952500                       # Number of ticks simulated
system.cpu.cc_regfile_reads                 833454185                       # number of cc regfile reads
system.cpu.cc_regfile_writes                841451045                       # number of cc regfile writes
system.cpu.committedInsts                  1000000004                       # Number of Instructions Simulated
system.cpu.committedOps                    1563345326                       # Number of Ops (including micro ops) Simulated
system.cpu.cpi                               0.550208                       # CPI: Cycles Per Instruction
system.cpu.cpi_total                         0.550208                       # CPI: Total CPI of All Threads
system.cpu.fp_regfile_reads                  73693494                       # number of floating regfile reads
system.cpu.fp_regfile_writes                 60015864                       # number of floating regfile writes
system.cpu.idleCycles                          718009                       # Total number of cycles that the CPU has spent unscheduled due to idling
system.cpu.iew.branchMispredicts              1508863                       # Number of branch mispredicts detected at execute
system.cpu.iew.exec_branches                111637761                       # Number of branches executed
system.cpu.iew.exec_nop                             0                       # number of nop insts executed
system.cpu.iew.exec_rate                     2.964572                       # Inst execution rate
system.cpu.iew.exec_refs                    456949395                       # number of memory reference insts executed
system.cpu.iew.exec_stores                  145391563                       # Number of stores executed
system.cpu.iew.exec_swp                             0                       # number of swp insts executed
system.cpu.iew.iewBlockCycles                13557672                       # Number of cycles IEW is blocking
system.cpu.iew.iewDispLoadInsts             319329542                       # Number of dispatched load instructions
system.cpu.iew.iewDispNonSpecInsts               1118                       # Number of dispatched non-speculative instructions
system.cpu.iew.iewDispSquashedInsts              6726                       # Number of squashed instructions skipped by dispatch
system.cpu.iew.iewDispStoreInsts            147224411                       # Number of dispatched store instructions
system.cpu.iew.iewDispatchedInsts          1665842726                       # Number of instructions dispatched to IQ
system.cpu.iew.iewExecLoadInsts             311557832                       # Number of load instructions executed
system.cpu.iew.iewExecSquashedInsts           4088816                       # Number of squashed instructions skipped in execute
system.cpu.iew.iewExecutedInsts            1631130103                       # Number of executed instructions
system.cpu.iew.iewIQFullEvents                  14617                       # Number of times the IQ has become full, causing a stall
system.cpu.iew.iewIdleCycles                        0                       # Number of cycles IEW is idle
system.cpu.iew.iewLSQFullEvents               7239285                       # Number of times the LSQ has become full, causing a stall
system.cpu.iew.iewSquashCycles                1585141                       # Number of cycles IEW is squashing
system.cpu.iew.iewUnblockCycles               7262377                       # Number of cycles IEW is unblocking
system.cpu.iew.memOrderViolationEvents          21521                       # Number of memory order violations
system.cpu.iew.predictedNotTakenIncorrect       529231                       # Number of branches that were predicted not taken incorrectly
system.cpu.iew.predictedTakenIncorrect         979632                       # Number of branches that were predicted taken incorrectly
system.cpu.iew.wb_consumers                2303558733                       # num instructions consuming a value
system.cpu.iew.wb_count                    1627612542                       # cumulative count of insts written-back
system.cpu.iew.wb_fanout                     0.549770                       # average fanout of values written-back
system.cpu.iew.wb_producers                1266426439                       # num instructions producing a value
system.cpu.iew.wb_rate                       2.958179                       # insts written-back per cycle
system.cpu.iew.wb_sent                     1630883899                       # cumulative count of insts sent to commit
system.cpu.int_regfile_reads               2850731354                       # number of integer regfile reads
system.cpu.int_regfile_writes              1290856679                       # number of integer regfile writes
system.cpu.ipc                               1.817496                       # IPC: Instructions Per Cycle
system.cpu.ipc_total                         1.817496                       # IPC: Total IPC of All Threads
system.cpu.iq.FU_type_0::SimdSha1Hash2              0      0.00%     71.94% # Type of FU issued
system.cpu.iq.FU_type_0::SimdSha256Hash             0      0.00%     71.94% # Type of FU issued
system.cpu.iq.FU_type_0::SimdSha256Hash2            0      0.00%     71.94% # Type of FU issued
system.cpu.iq.FU_type_0::SimdShaSigma2              0      0.00%     71.94% # Type of FU issued
system.cpu.iq.FU_type_0::SimdShaSigma3              0      0.00%     71.94% # Type of FU issued
system.cpu.iq.FU_type_0::SimdPredAlu                0      0.00%     71.94% # Type of FU issued
system.cpu.iq.FU_type_0::MemRead            307816938     18.82%     90.77% # Type of FU issued
system.cpu.iq.FU_type_0::MemWrite           131401744      8.04%     98.80% # Type of FU issued
system.cpu.iq.FU_type_0::FloatMemRead         5196266      0.32%     99.12% # Type of FU issued
system.cpu.iq.FU_type_0::FloatMemWrite       14358907      0.88%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::IprAccess                  0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::InstPrefetch               0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::total             1635218919                       # Type of FU issued
system.cpu.iq.fp_alu_accesses                79963516                       # Number of floating point alu accesses
system.cpu.iq.fp_inst_queue_reads           154410211                       # Number of floating instruction queue reads
system.cpu.iq.fp_inst_queue_wakeup_accesses     74333262                       # Number of floating instruction queue wakeup accesses
system.cpu.iq.fp_inst_queue_writes           84297465                       # Number of floating instruction queue writes
system.cpu.iq.fu_busy_cnt                    37014681                       # FU busy when requested
system.cpu.iq.fu_busy_rate                   0.022636                       # FU busy rate (busy events/executed inst)
system.cpu.iq.fu_full::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available
system.cpu.iq.fu_full::IntAlu                16400642     44.31%     44.31% # attempts to use FU when none available
system.cpu.iq.fu_full::IntMult                      0      0.00%     44.31% # attempts to use FU when none available
system.cpu.iq.fu_full::IntDiv                       0      0.00%     44.31% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatAdd                     0      0.00%     44.31% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatCmp                     0      0.00%     44.31% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatCvt                     0      0.00%     44.31% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMult                    0      0.00%     44.31% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMultAcc                 0      0.00%     44.31% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatDiv                     0      0.00%     44.31% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMisc                    0      0.00%     44.31% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatSqrt                    0      0.00%     44.31% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAdd                      2      0.00%     44.31% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAddAcc                   0      0.00%     44.31% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAlu                    265      0.00%     44.31% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdCmp                      0      0.00%     44.31% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdCvt                    828      0.00%     44.31% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdMisc               3305266      8.93%     53.24% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdMult                     0      0.00%     53.24% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdMultAcc                  0      0.00%     53.24% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShift                  135      0.00%     53.24% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShiftAcc                 0      0.00%     53.24% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdDiv                      0      0.00%     53.24% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSqrt                     0      0.00%     53.24% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatAdd                 0      0.00%     53.24% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatAlu                 0      0.00%     53.24% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatCmp                 0      0.00%     53.24% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatCvt                 0      0.00%     53.24% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatDiv                 0      0.00%     53.24% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatMisc                0      0.00%     53.24% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatMult                0      0.00%     53.24% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatMultAcc             0      0.00%     53.24% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatSqrt                0      0.00%     53.24% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdReduceAdd                0      0.00%     53.24% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdReduceAlu                0      0.00%     53.24% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdReduceCmp                0      0.00%     53.24% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatReduceAdd            0      0.00%     53.24% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatReduceCmp            0      0.00%     53.24% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAes                      0      0.00%     53.24% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAesMix                   0      0.00%     53.24% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha1Hash                 0      0.00%     53.24% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha1Hash2                0      0.00%     53.24% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha256Hash               0      0.00%     53.24% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha256Hash2              0      0.00%     53.24% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShaSigma2                0      0.00%     53.24% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShaSigma3                0      0.00%     53.24% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdPredAlu                  0      0.00%     53.24% # attempts to use FU when none available
system.cpu.iq.fu_full::MemRead               13917447     37.60%     90.84% # attempts to use FU when none available
system.cpu.iq.fu_full::MemWrite               1177365      3.18%     94.02% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMemRead           1488487      4.02%     98.04% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMemWrite           724244      1.96%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::IprAccess                    0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::InstPrefetch                 0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.int_alu_accesses             1566624661                       # Number of integer alu accesses
system.cpu.iq.int_inst_queue_reads         3703273132                       # Number of integer instruction queue reads
system.cpu.iq.int_inst_queue_wakeup_accesses   1553279280                       # Number of integer instruction queue wakeup accesses
system.cpu.iq.int_inst_queue_writes        1684063996                       # Number of integer instruction queue writes
system.cpu.iq.iqInstsAdded                 1665814046                       # Number of instructions added to the IQ (excludes non-spec)
system.cpu.iq.iqInstsIssued                1635218919                       # Number of instructions issued
system.cpu.iq.iqNonSpecInstsAdded               28680                       # Number of non-speculative instructions added to the IQ
system.cpu.iq.iqSquashedInstsExamined       102497400                       # Number of squashed instructions iterated over during squash; mainly for profiling
system.cpu.iq.iqSquashedInstsIssued            741255                       # Number of squashed instructions issued
system.cpu.iq.iqSquashedNonSpecRemoved          24301                       # Number of squashed non-spec instructions that were removed
system.cpu.iq.iqSquashedOperandsExamined    127121741                       # Number of squashed operands that are examined and possibly removed from graph
system.cpu.iq.issued_per_cycle::samples     549489569                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::mean         2.975887                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::stdev        2.360167                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::underflows            0      0.00%      0.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::0           101832843     18.53%     18.53% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::1            74982134     13.65%     32.18% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::2            84084433     15.30%     47.48% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::3            92055759     16.75%     64.23% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::4            49156661      8.95%     73.18% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::5            42495780      7.73%     80.91% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::6            54918230      9.99%     90.91% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::7            22424114      4.08%     94.99% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::8            27539615      5.01%    100.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::overflows            0      0.00%    100.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::min_value            0                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::max_value            8                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::total       549489569                       # Number of insts issued each cycle
system.cpu.iq.rate                           2.972004                       # Inst issue rate
system.cpu.iq.vec_alu_accesses                      0                       # Number of vector alu accesses
system.cpu.iq.vec_inst_queue_reads                  0                       # Number of vector instruction queue reads
system.cpu.iq.vec_inst_queue_wakeup_accesses            0                       # Number of vector instruction queue wakeup accesses
system.cpu.iq.vec_inst_queue_writes                 0                       # Number of vector instruction queue writes
system.cpu.memDep0.conflictingLoads          33610729                       # Number of conflicting loads.
system.cpu.memDep0.conflictingStores         13534301                       # Number of conflicting stores.
system.cpu.memDep0.insertedLoads            319329542                       # Number of loads inserted to the mem dependence unit.
system.cpu.memDep0.insertedStores           147224411                       # Number of stores inserted to the mem dependence unit.
system.cpu.misc_regfile_reads               664097465                       # number of misc regfile reads
system.cpu.misc_regfile_writes                    954                       # number of misc regfile writes
system.cpu.numCycles                        550207578                       # number of cpu cycles simulated
system.cpu.numWorkItemsCompleted                    0                       # number of work items this cpu completed
system.cpu.numWorkItemsStarted                      0                       # number of work items this cpu started
system.cpu.pred_regfile_reads                       1                       # number of predicate regfile reads
system.cpu.timesIdled                            4337                       # Number of times that the entire CPU went into an idle state and unscheduled itself
system.cpu.vec_regfile_reads                        1                       # number of vector regfile reads
system.cpu.workload.numSyscalls                   114                       # Number of system calls
system.l1_to_l2.snoop_filter.hit_multi_requests           10                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data.
system.l1_to_l2.snoop_filter.hit_multi_snoops            3                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data.
system.l1_to_l2.snoop_filter.hit_single_requests       605935                       # Number of requests hitting in the snoop filter with a single holder of the requested data.
system.l1_to_l2.snoop_filter.hit_single_snoops       448160                       # Number of snoops hitting in the snoop filter with a single holder of the requested data.
system.l1_to_l2.snoop_filter.tot_requests      1212896                       # Total number of requests made to the snoop filter.
system.l1_to_l2.snoop_filter.tot_snoops        448163                       # Total number of snoops made to the snoop filter.
system.membus.snoop_filter.hit_multi_requests            0                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data.
system.membus.snoop_filter.hit_multi_snoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data.
system.membus.snoop_filter.hit_single_requests       496195                       # Number of requests hitting in the snoop filter with a single holder of the requested data.
system.membus.snoop_filter.hit_single_snoops            0                       # Number of snoops hitting in the snoop filter with a single holder of the requested data.
system.membus.snoop_filter.tot_requests        996984                       # Total number of requests made to the snoop filter.
system.membus.snoop_filter.tot_snoops               0                       # Total number of snoops made to the snoop filter.
system.clk_domain.clock                           250                       # Clock period in ticks
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts
system.cpu.branchPred.lookups               125985585                       # Number of BP lookups
system.cpu.branchPred.condPredicted          79981201                       # Number of conditional branches predicted
system.cpu.branchPred.condIncorrect           1383501                       # Number of conditional branches incorrect
system.cpu.branchPred.BTBLookups             65419696                       # Number of BTB lookups
system.cpu.branchPred.BTBHits                65335628                       # Number of BTB hits
system.cpu.branchPred.BTBHitPct             99.871494                       # BTB Hit Percentage
system.cpu.branchPred.RASUsed                21502141                       # Number of times the RAS was used to get a target.
system.cpu.branchPred.RASIncorrect                442                       # Number of incorrect RAS predictions.
system.cpu.branchPred.indirectLookups          115047                       # Number of indirect predictor lookups.
system.cpu.branchPred.indirectHits              87773                       # Number of indirect target hits.
system.cpu.branchPred.indirectMisses            27274                       # Number of indirect misses.
system.cpu.branchPred.indirectMispredicted         2287                       # Number of mispredicted indirect branches.
system.cpu.branchPred.loop_predictor.correct     47816433                       # Number of times the loop predictor is the provider and the prediction is correct
system.cpu.branchPred.loop_predictor.wrong     17491148                       # Number of times the loop predictor is the provider and the prediction is wrong
system.cpu.branchPred.tage.longestMatchProviderCorrect     51868616                       # Number of times TAGE Longest Match is the provider and the prediction is correct
system.cpu.branchPred.tage.altMatchProviderCorrect       178589                       # Number of times TAGE Alt Match is the provider and the prediction is correct
system.cpu.branchPred.tage.bimodalAltMatchProviderCorrect        26577                       # Number of times TAGE Alt Match is the bimodal and it is the provider and the prediction is correct
system.cpu.branchPred.tage.bimodalProviderCorrect      7884251                       # Number of times there are no hits on the TAGE tables and the bimodal prediction is correct
system.cpu.branchPred.tage.longestMatchProviderWrong       574951                       # Number of times TAGE Longest Match is the provider and the prediction is wrong
system.cpu.branchPred.tage.altMatchProviderWrong       109931                       # Number of times TAGE Alt Match is the provider and the prediction is wrong
system.cpu.branchPred.tage.bimodalAltMatchProviderWrong        12918                       # Number of times TAGE Alt Match is the bimodal and it is the provider and the prediction is wrong
system.cpu.branchPred.tage.bimodalProviderWrong        27152                       # Number of times there are no hits on the TAGE tables and the bimodal prediction is wrong
system.cpu.branchPred.tage.altMatchProviderWouldHaveHit       206876                       # Number of times TAGE Longest Match is the provider, the prediction is wrong and Alt Match prediction was correct
system.cpu.branchPred.tage.longestMatchProviderWouldHaveHit        73645                       # Number of times TAGE Alt Match is the provider, the prediction is wrong and Longest Match prediction was correct
system.cpu.branchPred.tage.longestMatchProvider::0            0                       # TAGE provider for longest match
system.cpu.branchPred.tage.longestMatchProvider::1      3848388                       # TAGE provider for longest match
system.cpu.branchPred.tage.longestMatchProvider::2      4159948                       # TAGE provider for longest match
system.cpu.branchPred.tage.longestMatchProvider::3     14947130                       # TAGE provider for longest match
system.cpu.branchPred.tage.longestMatchProvider::4      9743116                       # TAGE provider for longest match
system.cpu.branchPred.tage.longestMatchProvider::5      2575050                       # TAGE provider for longest match
system.cpu.branchPred.tage.longestMatchProvider::6      8299622                       # TAGE provider for longest match
system.cpu.branchPred.tage.longestMatchProvider::7      4742873                       # TAGE provider for longest match
system.cpu.branchPred.tage.longestMatchProvider::8      2649362                       # TAGE provider for longest match
system.cpu.branchPred.tage.longestMatchProvider::9       531413                       # TAGE provider for longest match
system.cpu.branchPred.tage.longestMatchProvider::10       891805                       # TAGE provider for longest match
system.cpu.branchPred.tage.longestMatchProvider::11       125714                       # TAGE provider for longest match
system.cpu.branchPred.tage.longestMatchProvider::12       217666                       # TAGE provider for longest match
system.cpu.branchPred.tage.altMatchProvider::0      8297044                       # TAGE provider for alt match
system.cpu.branchPred.tage.altMatchProvider::1      5804429                       # TAGE provider for alt match
system.cpu.branchPred.tage.altMatchProvider::2     10236182                       # TAGE provider for alt match
system.cpu.branchPred.tage.altMatchProvider::3     14315645                       # TAGE provider for alt match
system.cpu.branchPred.tage.altMatchProvider::4      3747373                       # TAGE provider for alt match
system.cpu.branchPred.tage.altMatchProvider::5      2705320                       # TAGE provider for alt match
system.cpu.branchPred.tage.altMatchProvider::6      3562514                       # TAGE provider for alt match
system.cpu.branchPred.tage.altMatchProvider::7      2871093                       # TAGE provider for alt match
system.cpu.branchPred.tage.altMatchProvider::8       334683                       # TAGE provider for alt match
system.cpu.branchPred.tage.altMatchProvider::9       614009                       # TAGE provider for alt match
system.cpu.branchPred.tage.altMatchProvider::10       169681                       # TAGE provider for alt match
system.cpu.branchPred.tage.altMatchProvider::11        74114                       # TAGE provider for alt match
system.cpu.branchPred.tage.altMatchProvider::12            0                       # TAGE provider for alt match
system.cpu.commit.commitSquashedInsts        96349795                       # The number of squashed insts skipped by commit
system.cpu.commit.commitNonSpecStalls            4379                       # The number of times commit has been forced to stall to communicate backwards
system.cpu.commit.branchMispredicts           1347077                       # The number of times a branch was mispredicted
system.cpu.commit.numCommittedDist::samples    536670437                       # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::mean     2.913045                       # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::stdev     2.778278                       # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::underflows            0      0.00%      0.00% # Number of insts commited each cycle
