
---------- Begin Simulation Statistics ----------
final_tick                               316355611250                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset)
host_inst_rate                                 179019                       # Simulator instruction rate (inst/s)
host_mem_usage                                8968392                       # Number of bytes of host memory used
host_op_rate                                   311190                       # Simulator op (including micro ops) rate (op/s)
host_seconds                                  5586.01                       # Real time elapsed on the host
host_tick_rate                               56633535                       # Simulator tick rate (ticks/s)
sim_freq                                 1000000000000                       # Frequency of simulated ticks
sim_insts                                  1000000002                       # Number of instructions simulated
sim_ops                                    1738310199                       # Number of ops (including micro ops) simulated
sim_seconds                                  0.316356                       # Number of seconds simulated
sim_ticks                                316355611250                       # Number of ticks simulated
system.cpu.cc_regfile_reads                1107648480                       # number of cc regfile reads
system.cpu.cc_regfile_writes                599366489                       # number of cc regfile writes
system.cpu.committedInsts                  1000000002                       # Number of Instructions Simulated
system.cpu.committedOps                    1738310199                       # Number of Ops (including micro ops) Simulated
system.cpu.cpi                               1.265400                       # CPI: Cycles Per Instruction
system.cpu.cpi_total                         1.265400                       # CPI: Total CPI of All Threads
system.cpu.fp_regfile_reads                  51178104                       # number of floating regfile reads
system.cpu.fp_regfile_writes                 32135628                       # number of floating regfile writes
system.cpu.idleCycles                         3329281                       # Total number of cycles that the CPU has spent unscheduled due to idling
system.cpu.iew.branchMispredicts              3530460                       # Number of branch mispredicts detected at execute
system.cpu.iew.exec_branches                215179174                       # Number of branches executed
system.cpu.iew.exec_nop                             0                       # number of nop insts executed
system.cpu.iew.exec_rate                     1.469949                       # Inst execution rate
system.cpu.iew.exec_refs                    386637804                       # number of memory reference insts executed
system.cpu.iew.exec_stores                  116492247                       # Number of stores executed
system.cpu.iew.exec_swp                             0                       # number of swp insts executed
system.cpu.iew.iewBlockCycles               519369475                       # Number of cycles IEW is blocking
system.cpu.iew.iewDispLoadInsts             284991658                       # Number of dispatched load instructions
system.cpu.iew.iewDispNonSpecInsts               2135                       # Number of dispatched non-speculative instructions
system.cpu.iew.iewDispSquashedInsts             99451                       # Number of squashed instructions skipped by dispatch
system.cpu.iew.iewDispStoreInsts            120092901                       # Number of dispatched store instructions
system.cpu.iew.iewDispatchedInsts          1944094989                       # Number of instructions dispatched to IQ
system.cpu.iew.iewExecLoadInsts             270145557                       # Number of load instructions executed
system.cpu.iew.iewExecSquashedInsts           7834972                       # Number of squashed instructions skipped in execute
system.cpu.iew.iewExecutedInsts            1860073445                       # Number of executed instructions
system.cpu.iew.iewIQFullEvents                2475565                       # Number of times the IQ has become full, causing a stall
system.cpu.iew.iewIdleCycles                        0                       # Number of cycles IEW is idle
system.cpu.iew.iewLSQFullEvents              23986016                       # Number of times the LSQ has become full, causing a stall
system.cpu.iew.iewSquashCycles                3146316                       # Number of cycles IEW is squashing
system.cpu.iew.iewUnblockCycles              28317396                       # Number of cycles IEW is unblocking
system.cpu.iew.memOrderViolationEvents          30684                       # Number of memory order violations
system.cpu.iew.predictedNotTakenIncorrect      2111348                       # Number of branches that were predicted not taken incorrectly
system.cpu.iew.predictedTakenIncorrect        1419112                       # Number of branches that were predicted taken incorrectly
system.cpu.iew.wb_consumers                2381834452                       # num instructions consuming a value
system.cpu.iew.wb_count                    1854749206                       # cumulative count of insts written-back
system.cpu.iew.wb_fanout                     0.582979                       # average fanout of values written-back
system.cpu.iew.wb_producers                1388559861                       # num instructions producing a value
system.cpu.iew.wb_rate                       1.465741                       # insts written-back per cycle
system.cpu.iew.wb_sent                     1857805149                       # cumulative count of insts sent to commit
system.cpu.int_regfile_reads               2753855868                       # number of integer regfile reads
system.cpu.int_regfile_writes              1475902151                       # number of integer regfile writes
system.cpu.ipc                               0.790264                       # IPC: Instructions Per Cycle
system.cpu.ipc_total                         0.790264                       # IPC: Total IPC of All Threads
system.cpu.iq.FU_type_0::SimdSha1Hash2              0      0.00%     79.16% # Type of FU issued
system.cpu.iq.FU_type_0::SimdSha256Hash             0      0.00%     79.16% # Type of FU issued
system.cpu.iq.FU_type_0::SimdSha256Hash2            0      0.00%     79.16% # Type of FU issued
system.cpu.iq.FU_type_0::SimdShaSigma2              0      0.00%     79.16% # Type of FU issued
system.cpu.iq.FU_type_0::SimdShaSigma3              0      0.00%     79.16% # Type of FU issued
system.cpu.iq.FU_type_0::SimdPredAlu                0      0.00%     79.16% # Type of FU issued
system.cpu.iq.FU_type_0::MemRead            259001483     13.87%     93.02% # Type of FU issued
system.cpu.iq.FU_type_0::MemWrite           113853180      6.10%     99.12% # Type of FU issued
system.cpu.iq.FU_type_0::FloatMemRead        13250164      0.71%     99.83% # Type of FU issued
system.cpu.iq.FU_type_0::FloatMemWrite        3259748      0.17%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::IprAccess                  0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::InstPrefetch               0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::total             1867908417                       # Type of FU issued
system.cpu.iq.fp_alu_accesses                36917251                       # Number of floating point alu accesses
system.cpu.iq.fp_inst_queue_reads            72689593                       # Number of floating instruction queue reads
system.cpu.iq.fp_inst_queue_wakeup_accesses     35580833                       # Number of floating instruction queue wakeup accesses
system.cpu.iq.fp_inst_queue_writes           38325313                       # Number of floating instruction queue writes
system.cpu.iq.fu_busy_cnt                    52106723                       # FU busy when requested
system.cpu.iq.fu_busy_rate                   0.027896                       # FU busy rate (busy events/executed inst)
system.cpu.iq.fu_full::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available
system.cpu.iq.fu_full::IntAlu                46573463     89.38%     89.38% # attempts to use FU when none available
system.cpu.iq.fu_full::IntMult                    186      0.00%     89.38% # attempts to use FU when none available
system.cpu.iq.fu_full::IntDiv                       0      0.00%     89.38% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatAdd                     0      0.00%     89.38% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatCmp                     0      0.00%     89.38% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatCvt                     0      0.00%     89.38% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMult                    0      0.00%     89.38% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMultAcc                 0      0.00%     89.38% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatDiv                     0      0.00%     89.38% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMisc                    0      0.00%     89.38% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatSqrt                    0      0.00%     89.38% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAdd                      6      0.00%     89.38% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAddAcc                   0      0.00%     89.38% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAlu                   4939      0.01%     89.39% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdCmp                      4      0.00%     89.39% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdCvt                   8107      0.02%     89.41% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdMisc                   821      0.00%     89.41% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdMult                     0      0.00%     89.41% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdMultAcc                  0      0.00%     89.41% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShift                  259      0.00%     89.41% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShiftAcc                 0      0.00%     89.41% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdDiv                      0      0.00%     89.41% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSqrt                     0      0.00%     89.41% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatAdd               185      0.00%     89.41% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatAlu                 0      0.00%     89.41% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatCmp                 0      0.00%     89.41% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatCvt               268      0.00%     89.41% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatDiv                 3      0.00%     89.41% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatMisc                0      0.00%     89.41% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatMult           639642      1.23%     90.64% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatMultAcc             0      0.00%     90.64% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatSqrt                0      0.00%     90.64% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdReduceAdd                0      0.00%     90.64% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdReduceAlu                0      0.00%     90.64% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdReduceCmp                0      0.00%     90.64% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatReduceAdd            0      0.00%     90.64% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatReduceCmp            0      0.00%     90.64% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAes                      0      0.00%     90.64% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAesMix                   0      0.00%     90.64% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha1Hash                 0      0.00%     90.64% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha1Hash2                0      0.00%     90.64% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha256Hash               0      0.00%     90.64% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha256Hash2              0      0.00%     90.64% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShaSigma2                0      0.00%     90.64% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShaSigma3                0      0.00%     90.64% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdPredAlu                  0      0.00%     90.64% # attempts to use FU when none available
system.cpu.iq.fu_full::MemRead                2184228      4.19%     94.83% # attempts to use FU when none available
system.cpu.iq.fu_full::MemWrite               2203214      4.23%     99.06% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMemRead            341023      0.65%     99.71% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMemWrite           150375      0.29%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::IprAccess                    0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::InstPrefetch                 0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.int_alu_accesses             1858548268                       # Number of integer alu accesses
system.cpu.iq.int_inst_queue_reads         4978498443                       # Number of integer instruction queue reads
system.cpu.iq.int_inst_queue_wakeup_accesses   1819168373                       # Number of integer instruction queue wakeup accesses
system.cpu.iq.int_inst_queue_writes        2111584031                       # Number of integer instruction queue writes
system.cpu.iq.iqInstsAdded                 1944088839                       # Number of instructions added to the IQ (excludes non-spec)
system.cpu.iq.iqInstsIssued                1867908417                       # Number of instructions issued
system.cpu.iq.iqNonSpecInstsAdded                6150                       # Number of non-speculative instructions added to the IQ
system.cpu.iq.iqSquashedInstsExamined       205784790                       # Number of squashed instructions iterated over during squash; mainly for profiling
system.cpu.iq.iqSquashedInstsIssued           1193789                       # Number of squashed instructions issued
system.cpu.iq.iqSquashedNonSpecRemoved           3476                       # Number of squashed non-spec instructions that were removed
system.cpu.iq.iqSquashedOperandsExamined    337423506                       # Number of squashed operands that are examined and possibly removed from graph
system.cpu.iq.issued_per_cycle::samples    1262070690                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::mean         1.480035                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::stdev        2.535209                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::underflows            0      0.00%      0.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::0           874525408     69.29%     69.29% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::1            38108111      3.02%     72.31% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::2            36841586      2.92%     75.23% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::3            42872870      3.40%     78.63% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::4            46092367      3.65%     82.28% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::5            51864691      4.11%     86.39% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::6            66312976      5.25%     91.64% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::7            57693703      4.57%     96.22% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::8            47758978      3.78%    100.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::overflows            0      0.00%    100.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::min_value            0                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::max_value            8                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::total      1262070690                       # Number of insts issued each cycle
system.cpu.iq.rate                           1.476141                       # Inst issue rate
system.cpu.iq.vec_alu_accesses                      0                       # Number of vector alu accesses
system.cpu.iq.vec_inst_queue_reads                  0                       # Number of vector instruction queue reads
system.cpu.iq.vec_inst_queue_wakeup_accesses            0                       # Number of vector instruction queue wakeup accesses
system.cpu.iq.vec_inst_queue_writes                 0                       # Number of vector instruction queue writes
system.cpu.memDep0.conflictingLoads           7164483                       # Number of conflicting loads.
system.cpu.memDep0.conflictingStores          8657694                       # Number of conflicting stores.
system.cpu.memDep0.insertedLoads            284991658                       # Number of loads inserted to the mem dependence unit.
system.cpu.memDep0.insertedStores           120092901                       # Number of stores inserted to the mem dependence unit.
system.cpu.misc_regfile_reads               835690528                       # number of misc regfile reads
system.cpu.misc_regfile_writes                   1215                       # number of misc regfile writes
system.cpu.numCycles                       1265399971                       # number of cpu cycles simulated
system.cpu.numWorkItemsCompleted                    0                       # number of work items this cpu completed
system.cpu.numWorkItemsStarted                      0                       # number of work items this cpu started
system.cpu.pred_regfile_reads                       1                       # number of predicate regfile reads
system.cpu.timesIdled                           21311                       # Number of times that the entire CPU went into an idle state and unscheduled itself
system.cpu.vec_regfile_reads                        1                       # number of vector regfile reads
system.cpu.workload.numSyscalls                   980                       # Number of system calls
system.l1_to_l2.snoop_filter.hit_multi_requests         1534                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data.
system.l1_to_l2.snoop_filter.hit_multi_snoops           14                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data.
system.l1_to_l2.snoop_filter.hit_single_requests      6978697                       # Number of requests hitting in the snoop filter with a single holder of the requested data.
system.l1_to_l2.snoop_filter.hit_single_snoops        14344                       # Number of snoops hitting in the snoop filter with a single holder of the requested data.
system.l1_to_l2.snoop_filter.tot_requests     13958456                       # Total number of requests made to the snoop filter.
system.l1_to_l2.snoop_filter.tot_snoops         14358                       # Total number of snoops made to the snoop filter.
system.membus.snoop_filter.hit_multi_requests            0                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data.
system.membus.snoop_filter.hit_multi_snoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data.
system.membus.snoop_filter.hit_single_requests      5511426                       # Number of requests hitting in the snoop filter with a single holder of the requested data.
system.membus.snoop_filter.hit_single_snoops            0                       # Number of snoops hitting in the snoop filter with a single holder of the requested data.
system.membus.snoop_filter.tot_requests      11027460                       # Total number of requests made to the snoop filter.
system.membus.snoop_filter.tot_snoops               0                       # Total number of snoops made to the snoop filter.
system.clk_domain.clock                           250                       # Clock period in ticks
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts
system.cpu.branchPred.lookups               247059146                       # Number of BP lookups
system.cpu.branchPred.condPredicted         192917281                       # Number of conditional branches predicted
system.cpu.branchPred.condIncorrect           3458242                       # Number of conditional branches incorrect
system.cpu.branchPred.BTBLookups            122317931                       # Number of BTB lookups
system.cpu.branchPred.BTBHits               121340693                       # Number of BTB hits
system.cpu.branchPred.BTBHitPct             99.201067                       # BTB Hit Percentage
system.cpu.branchPred.RASUsed                14117908                       # Number of times the RAS was used to get a target.
system.cpu.branchPred.RASIncorrect                215                       # Number of incorrect RAS predictions.
system.cpu.branchPred.indirectLookups         8330974                       # Number of indirect predictor lookups.
system.cpu.branchPred.indirectHits            7982425                       # Number of indirect target hits.
system.cpu.branchPred.indirectMisses           348549                       # Number of indirect misses.
system.cpu.branchPred.indirectMispredicted        24244                       # Number of mispredicted indirect branches.
system.cpu.branchPred.loop_predictor.correct    120573111                       # Number of times the loop predictor is the provider and the prediction is correct
system.cpu.branchPred.loop_predictor.wrong     39909597                       # Number of times the loop predictor is the provider and the prediction is wrong
system.cpu.branchPred.tage.longestMatchProviderCorrect    104297079                       # Number of times TAGE Longest Match is the provider and the prediction is correct
system.cpu.branchPred.tage.altMatchProviderCorrect       238568                       # Number of times TAGE Alt Match is the provider and the prediction is correct
system.cpu.branchPred.tage.bimodalAltMatchProviderCorrect        11280                       # Number of times TAGE Alt Match is the bimodal and it is the provider and the prediction is correct
system.cpu.branchPred.tage.bimodalProviderCorrect     48903040                       # Number of times there are no hits on the TAGE tables and the bimodal prediction is correct
system.cpu.branchPred.tage.longestMatchProviderWrong      2259377                       # Number of times TAGE Longest Match is the provider and the prediction is wrong
system.cpu.branchPred.tage.altMatchProviderWrong       201812                       # Number of times TAGE Alt Match is the provider and the prediction is wrong
system.cpu.branchPred.tage.bimodalAltMatchProviderWrong         6650                       # Number of times TAGE Alt Match is the bimodal and it is the provider and the prediction is wrong
system.cpu.branchPred.tage.bimodalProviderWrong        17255                       # Number of times there are no hits on the TAGE tables and the bimodal prediction is wrong
system.cpu.branchPred.tage.altMatchProviderWouldHaveHit       983762                       # Number of times TAGE Longest Match is the provider, the prediction is wrong and Alt Match prediction was correct
system.cpu.branchPred.tage.longestMatchProviderWouldHaveHit       120424                       # Number of times TAGE Alt Match is the provider, the prediction is wrong and Longest Match prediction was correct
system.cpu.branchPred.tage.longestMatchProvider::0            0                       # TAGE provider for longest match
system.cpu.branchPred.tage.longestMatchProvider::1     21512153                       # TAGE provider for longest match
system.cpu.branchPred.tage.longestMatchProvider::2     15390540                       # TAGE provider for longest match
system.cpu.branchPred.tage.longestMatchProvider::3     14620058                       # TAGE provider for longest match
system.cpu.branchPred.tage.longestMatchProvider::4     19734042                       # TAGE provider for longest match
system.cpu.branchPred.tage.longestMatchProvider::5     12724336                       # TAGE provider for longest match
system.cpu.branchPred.tage.longestMatchProvider::6     10134209                       # TAGE provider for longest match
system.cpu.branchPred.tage.longestMatchProvider::7      5504937                       # TAGE provider for longest match
system.cpu.branchPred.tage.longestMatchProvider::8      2852685                       # TAGE provider for longest match
system.cpu.branchPred.tage.longestMatchProvider::9      1763755                       # TAGE provider for longest match
system.cpu.branchPred.tage.longestMatchProvider::10      1174668                       # TAGE provider for longest match
system.cpu.branchPred.tage.longestMatchProvider::11       579115                       # TAGE provider for longest match
system.cpu.branchPred.tage.longestMatchProvider::12      1006338                       # TAGE provider for longest match
system.cpu.branchPred.tage.altMatchProvider::0     34320169                       # TAGE provider for alt match
system.cpu.branchPred.tage.altMatchProvider::1     10727379                       # TAGE provider for alt match
system.cpu.branchPred.tage.altMatchProvider::2     12374961                       # TAGE provider for alt match
system.cpu.branchPred.tage.altMatchProvider::3     18672834                       # TAGE provider for alt match
system.cpu.branchPred.tage.altMatchProvider::4     15372663                       # TAGE provider for alt match
system.cpu.branchPred.tage.altMatchProvider::5      7484967                       # TAGE provider for alt match
system.cpu.branchPred.tage.altMatchProvider::6      4670429                       # TAGE provider for alt match
system.cpu.branchPred.tage.altMatchProvider::7      1799855                       # TAGE provider for alt match
system.cpu.branchPred.tage.altMatchProvider::8       559466                       # TAGE provider for alt match
system.cpu.branchPred.tage.altMatchProvider::9       653529                       # TAGE provider for alt match
system.cpu.branchPred.tage.altMatchProvider::10       256328                       # TAGE provider for alt match
system.cpu.branchPred.tage.altMatchProvider::11       104256                       # TAGE provider for alt match
system.cpu.branchPred.tage.altMatchProvider::12            0                       # TAGE provider for alt match
system.cpu.commit.commitSquashedInsts       204003976                       # The number of squashed insts skipped by commit
system.cpu.commit.commitNonSpecStalls            2674                       # The number of times commit has been forced to stall to communicate backwards
system.cpu.commit.branchMispredicts           3060838                       # The number of times a branch was mispredicted
system.cpu.commit.numCommittedDist::samples   1234498604                       # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::mean     1.408110                       # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::stdev     2.726511                       # Number of insts commited each cycle
