
---------- Begin Simulation Statistics ----------
final_tick                                57377150000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset)
host_inst_rate                                 270414                       # Simulator instruction rate (inst/s)
host_mem_usage                                8588372                       # Number of bytes of host memory used
host_op_rate                                   417886                       # Simulator op (including micro ops) rate (op/s)
host_seconds                                  1849.02                       # Real time elapsed on the host
host_tick_rate                               31031114                       # Simulator tick rate (ticks/s)
sim_freq                                 1000000000000                       # Frequency of simulated ticks
sim_insts                                   500000002                       # Number of instructions simulated
sim_ops                                     772678914                       # Number of ops (including micro ops) simulated
sim_seconds                                  0.057377                       # Number of seconds simulated
sim_ticks                                 57377150000                       # Number of ticks simulated
system.cpu.cc_regfile_reads                 409832962                       # number of cc regfile reads
system.cpu.cc_regfile_writes                418391545                       # number of cc regfile writes
system.cpu.committedInsts                   500000002                       # Number of Instructions Simulated
system.cpu.committedOps                     772678914                       # Number of Ops (including micro ops) Simulated
system.cpu.cpi                               0.458910                       # CPI: Cycles Per Instruction
system.cpu.cpi_total                         0.458910                       # CPI: Total CPI of All Threads
system.cpu.fp_regfile_reads                  35369298                       # number of floating regfile reads
system.cpu.fp_regfile_writes                 28427564                       # number of floating regfile writes
system.cpu.idleCycles                          238666                       # Total number of cycles that the CPU has spent unscheduled due to idling
system.cpu.iew.branchMispredicts               561737                       # Number of branch mispredicts detected at execute
system.cpu.iew.exec_branches                 53176770                       # Number of branches executed
system.cpu.iew.exec_nop                             0                       # number of nop insts executed
system.cpu.iew.exec_rate                     3.424977                       # Inst execution rate
system.cpu.iew.exec_refs                    218459953                       # number of memory reference insts executed
system.cpu.iew.exec_stores                   67520596                       # Number of stores executed
system.cpu.iew.exec_swp                             0                       # number of swp insts executed
system.cpu.iew.iewBlockCycles                 3397221                       # Number of cycles IEW is blocking
system.cpu.iew.iewDispLoadInsts             153487543                       # Number of dispatched load instructions
system.cpu.iew.iewDispNonSpecInsts                711                       # Number of dispatched non-speculative instructions
system.cpu.iew.iewDispSquashedInsts               410                       # Number of squashed instructions skipped by dispatch
system.cpu.iew.iewDispStoreInsts             67912970                       # Number of dispatched store instructions
system.cpu.iew.iewDispatchedInsts           796552269                       # Number of instructions dispatched to IQ
system.cpu.iew.iewExecLoadInsts             150939357                       # Number of load instructions executed
system.cpu.iew.iewExecSquashedInsts           1474438                       # Number of squashed instructions skipped in execute
system.cpu.iew.iewExecutedInsts             785878035                       # Number of executed instructions
system.cpu.iew.iewIQFullEvents                   4470                       # Number of times the IQ has become full, causing a stall
system.cpu.iew.iewIdleCycles                        0                       # Number of cycles IEW is idle
system.cpu.iew.iewLSQFullEvents                748638                       # Number of times the LSQ has become full, causing a stall
system.cpu.iew.iewSquashCycles                 468420                       # Number of cycles IEW is squashing
system.cpu.iew.iewUnblockCycles                758169                       # Number of cycles IEW is unblocking
system.cpu.iew.memOrderViolationEvents           8895                       # Number of memory order violations
system.cpu.iew.predictedNotTakenIncorrect       135313                       # Number of branches that were predicted not taken incorrectly
system.cpu.iew.predictedTakenIncorrect         426424                       # Number of branches that were predicted taken incorrectly
system.cpu.iew.wb_consumers                1135617994                       # num instructions consuming a value
system.cpu.iew.wb_count                     785568770                       # cumulative count of insts written-back
system.cpu.iew.wb_fanout                     0.544180                       # average fanout of values written-back
system.cpu.iew.wb_producers                 617980212                       # num instructions producing a value
system.cpu.iew.wb_rate                       3.423629                       # insts written-back per cycle
system.cpu.iew.wb_sent                      785835175                       # cumulative count of insts sent to commit
system.cpu.int_regfile_reads               1387029525                       # number of integer regfile reads
system.cpu.int_regfile_writes               626803262                       # number of integer regfile writes
system.cpu.ipc                               2.179076                       # IPC: Instructions Per Cycle
system.cpu.ipc_total                         2.179076                       # IPC: Total IPC of All Threads
system.cpu.iq.FU_type_0::SimdSha1Hash2              0      0.00%     72.17% # Type of FU issued
system.cpu.iq.FU_type_0::SimdSha256Hash             0      0.00%     72.17% # Type of FU issued
system.cpu.iq.FU_type_0::SimdSha256Hash2            0      0.00%     72.17% # Type of FU issued
system.cpu.iq.FU_type_0::SimdShaSigma2              0      0.00%     72.17% # Type of FU issued
system.cpu.iq.FU_type_0::SimdShaSigma3              0      0.00%     72.17% # Type of FU issued
system.cpu.iq.FU_type_0::SimdPredAlu                0      0.00%     72.17% # Type of FU issued
system.cpu.iq.FU_type_0::MemRead            151378170     19.23%     91.40% # Type of FU issued
system.cpu.iq.FU_type_0::MemWrite            63022190      8.00%     99.40% # Type of FU issued
system.cpu.iq.FU_type_0::FloatMemRead           75391      0.01%     99.41% # Type of FU issued
system.cpu.iq.FU_type_0::FloatMemWrite        4634218      0.59%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::IprAccess                  0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::InstPrefetch               0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::total              787352473                       # Type of FU issued
system.cpu.iq.fp_alu_accesses                34805026                       # Number of floating point alu accesses
system.cpu.iq.fp_inst_queue_reads            67900617                       # Number of floating instruction queue reads
system.cpu.iq.fp_inst_queue_wakeup_accesses     33064444                       # Number of floating instruction queue wakeup accesses
system.cpu.iq.fp_inst_queue_writes           33328232                       # Number of floating instruction queue writes
system.cpu.iq.fu_busy_cnt                    17201678                       # FU busy when requested
system.cpu.iq.fu_busy_rate                   0.021847                       # FU busy rate (busy events/executed inst)
system.cpu.iq.fu_full::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available
system.cpu.iq.fu_full::IntAlu                 8503120     49.43%     49.43% # attempts to use FU when none available
system.cpu.iq.fu_full::IntMult                      0      0.00%     49.43% # attempts to use FU when none available
system.cpu.iq.fu_full::IntDiv                       0      0.00%     49.43% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatAdd                     0      0.00%     49.43% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatCmp                     0      0.00%     49.43% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatCvt                     0      0.00%     49.43% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMult                    0      0.00%     49.43% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMultAcc                 0      0.00%     49.43% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatDiv                     0      0.00%     49.43% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMisc                    0      0.00%     49.43% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatSqrt                    0      0.00%     49.43% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAdd                      3      0.00%     49.43% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAddAcc                   0      0.00%     49.43% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAlu                    129      0.00%     49.43% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdCmp                      0      0.00%     49.43% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdCvt                    804      0.00%     49.44% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdMisc               1705706      9.92%     59.35% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdMult                     0      0.00%     59.35% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdMultAcc                  0      0.00%     59.35% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShift                   94      0.00%     59.35% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShiftAcc                 0      0.00%     59.35% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdDiv                      0      0.00%     59.35% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSqrt                     0      0.00%     59.35% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatAdd                 0      0.00%     59.35% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatAlu                 0      0.00%     59.35% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatCmp                 0      0.00%     59.35% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatCvt                 0      0.00%     59.35% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatDiv                 0      0.00%     59.35% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatMisc                0      0.00%     59.35% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatMult                0      0.00%     59.35% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatMultAcc             0      0.00%     59.35% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatSqrt                0      0.00%     59.35% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdReduceAdd                0      0.00%     59.35% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdReduceAlu                0      0.00%     59.35% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdReduceCmp                0      0.00%     59.35% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatReduceAdd            0      0.00%     59.35% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatReduceCmp            0      0.00%     59.35% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAes                      0      0.00%     59.35% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAesMix                   0      0.00%     59.35% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha1Hash                 0      0.00%     59.35% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha1Hash2                0      0.00%     59.35% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha256Hash               0      0.00%     59.35% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha256Hash2              0      0.00%     59.35% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShaSigma2                0      0.00%     59.35% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShaSigma3                0      0.00%     59.35% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdPredAlu                  0      0.00%     59.35% # attempts to use FU when none available
system.cpu.iq.fu_full::MemRead                6975217     40.55%     99.90% # attempts to use FU when none available
system.cpu.iq.fu_full::MemWrite                 13350      0.08%     99.98% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMemRead               531      0.00%     99.98% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMemWrite             2724      0.02%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::IprAccess                    0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::InstPrefetch                 0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.int_alu_accesses              759625393                       # Number of integer alu accesses
system.cpu.iq.int_inst_queue_reads         1753484849                       # Number of integer instruction queue reads
system.cpu.iq.int_inst_queue_wakeup_accesses    752504326                       # Number of integer instruction queue wakeup accesses
system.cpu.iq.int_inst_queue_writes         787106279                       # Number of integer instruction queue writes
system.cpu.iq.iqInstsAdded                  796551503                       # Number of instructions added to the IQ (excludes non-spec)
system.cpu.iq.iqInstsIssued                 787352473                       # Number of instructions issued
system.cpu.iq.iqNonSpecInstsAdded                 766                       # Number of non-speculative instructions added to the IQ
system.cpu.iq.iqSquashedInstsExamined        23873355                       # Number of squashed instructions iterated over during squash; mainly for profiling
system.cpu.iq.iqSquashedInstsIssued            262497                       # Number of squashed instructions issued
system.cpu.iq.iqSquashedNonSpecRemoved             67                       # Number of squashed non-spec instructions that were removed
system.cpu.iq.iqSquashedOperandsExamined     41993910                       # Number of squashed operands that are examined and possibly removed from graph
system.cpu.iq.issued_per_cycle::samples     229216345                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::mean         3.434975                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::stdev        2.166683                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::underflows            0      0.00%      0.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::0            10498747      4.58%      4.58% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::1            37671561     16.43%     21.02% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::2            41780751     18.23%     39.24% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::3            46473880     20.28%     59.52% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::4            23652401     10.32%     69.84% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::5            19556184      8.53%     78.37% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::6            26111337     11.39%     89.76% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::7            10132648      4.42%     94.18% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::8            13338836      5.82%    100.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::overflows            0      0.00%    100.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::min_value            0                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::max_value            8                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::total       229216345                       # Number of insts issued each cycle
system.cpu.iq.rate                           3.431402                       # Inst issue rate
system.cpu.iq.vec_alu_accesses                      0                       # Number of vector alu accesses
system.cpu.iq.vec_inst_queue_reads                  0                       # Number of vector instruction queue reads
system.cpu.iq.vec_inst_queue_wakeup_accesses            0                       # Number of vector instruction queue wakeup accesses
system.cpu.iq.vec_inst_queue_writes                 0                       # Number of vector instruction queue writes
system.cpu.memDep0.conflictingLoads          16909467                       # Number of conflicting loads.
system.cpu.memDep0.conflictingStores          6528547                       # Number of conflicting stores.
system.cpu.memDep0.insertedLoads            153487543                       # Number of loads inserted to the mem dependence unit.
system.cpu.memDep0.insertedStores            67912970                       # Number of stores inserted to the mem dependence unit.
system.cpu.misc_regfile_reads               318077528                       # number of misc regfile reads
system.cpu.misc_regfile_writes                    675                       # number of misc regfile writes
system.cpu.numCycles                        229455011                       # number of cpu cycles simulated
system.cpu.numWorkItemsCompleted                    0                       # number of work items this cpu completed
system.cpu.numWorkItemsStarted                      0                       # number of work items this cpu started
system.cpu.pred_regfile_reads                       1                       # number of predicate regfile reads
system.cpu.timesIdled                            1464                       # Number of times that the entire CPU went into an idle state and unscheduled itself
system.cpu.vec_regfile_reads                        1                       # number of vector regfile reads
system.cpu.workload.numSyscalls                    66                       # Number of system calls
system.l1_to_l2.snoop_filter.hit_multi_requests           23                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data.
system.l1_to_l2.snoop_filter.hit_multi_snoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data.
system.l1_to_l2.snoop_filter.hit_single_requests       102103                       # Number of requests hitting in the snoop filter with a single holder of the requested data.
system.l1_to_l2.snoop_filter.hit_single_snoops         1247                       # Number of snoops hitting in the snoop filter with a single holder of the requested data.
system.l1_to_l2.snoop_filter.tot_requests       205232                       # Total number of requests made to the snoop filter.
system.l1_to_l2.snoop_filter.tot_snoops          1247                       # Total number of snoops made to the snoop filter.
system.membus.snoop_filter.hit_multi_requests            0                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data.
system.membus.snoop_filter.hit_multi_snoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data.
system.membus.snoop_filter.hit_single_requests        62722                       # Number of requests hitting in the snoop filter with a single holder of the requested data.
system.membus.snoop_filter.hit_single_snoops            0                       # Number of snoops hitting in the snoop filter with a single holder of the requested data.
system.membus.snoop_filter.tot_requests        130067                       # Total number of requests made to the snoop filter.
system.membus.snoop_filter.tot_snoops               0                       # Total number of snoops made to the snoop filter.
system.clk_domain.clock                           250                       # Clock period in ticks
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts
system.cpu.branchPred.lookups                58701073                       # Number of BP lookups
system.cpu.branchPred.condPredicted          36800612                       # Number of conditional branches predicted
system.cpu.branchPred.condIncorrect            461744                       # Number of conditional branches incorrect
system.cpu.branchPred.BTBLookups             30184843                       # Number of BTB lookups
system.cpu.branchPred.BTBHits                30182364                       # Number of BTB hits
system.cpu.branchPred.BTBHitPct             99.991787                       # BTB Hit Percentage
system.cpu.branchPred.RASUsed                10288445                       # Number of times the RAS was used to get a target.
system.cpu.branchPred.RASIncorrect                  8                       # Number of incorrect RAS predictions.
system.cpu.branchPred.indirectLookups           19799                       # Number of indirect predictor lookups.
system.cpu.branchPred.indirectHits              11790                       # Number of indirect target hits.
system.cpu.branchPred.indirectMisses             8009                       # Number of indirect misses.
system.cpu.branchPred.indirectMispredicted         1418                       # Number of mispredicted indirect branches.
system.cpu.branchPred.loop_predictor.correct     22195134                       # Number of times the loop predictor is the provider and the prediction is correct
system.cpu.branchPred.loop_predictor.wrong      9383636                       # Number of times the loop predictor is the provider and the prediction is wrong
system.cpu.branchPred.tage.longestMatchProviderCorrect     26317967                       # Number of times TAGE Longest Match is the provider and the prediction is correct
system.cpu.branchPred.tage.altMatchProviderCorrect        24184                       # Number of times TAGE Alt Match is the provider and the prediction is correct
system.cpu.branchPred.tage.bimodalAltMatchProviderCorrect         1050                       # Number of times TAGE Alt Match is the bimodal and it is the provider and the prediction is correct
system.cpu.branchPred.tage.bimodalProviderCorrect      2989511                       # Number of times there are no hits on the TAGE tables and the bimodal prediction is correct
system.cpu.branchPred.tage.longestMatchProviderWrong       197216                       # Number of times TAGE Longest Match is the provider and the prediction is wrong
system.cpu.branchPred.tage.altMatchProviderWrong        16394                       # Number of times TAGE Alt Match is the provider and the prediction is wrong
system.cpu.branchPred.tage.bimodalAltMatchProviderWrong          478                       # Number of times TAGE Alt Match is the bimodal and it is the provider and the prediction is wrong
system.cpu.branchPred.tage.bimodalProviderWrong         1943                       # Number of times there are no hits on the TAGE tables and the bimodal prediction is wrong
system.cpu.branchPred.tage.altMatchProviderWouldHaveHit        80643                       # Number of times TAGE Longest Match is the provider, the prediction is wrong and Alt Match prediction was correct
system.cpu.branchPred.tage.longestMatchProviderWouldHaveHit        10481                       # Number of times TAGE Alt Match is the provider, the prediction is wrong and Longest Match prediction was correct
system.cpu.branchPred.tage.longestMatchProvider::0            0                       # TAGE provider for longest match
system.cpu.branchPred.tage.longestMatchProvider::1      4357704                       # TAGE provider for longest match
system.cpu.branchPred.tage.longestMatchProvider::2      2855307                       # TAGE provider for longest match
system.cpu.branchPred.tage.longestMatchProvider::3      5767596                       # TAGE provider for longest match
system.cpu.branchPred.tage.longestMatchProvider::4      3214465                       # TAGE provider for longest match
system.cpu.branchPred.tage.longestMatchProvider::5      1586916                       # TAGE provider for longest match
system.cpu.branchPred.tage.longestMatchProvider::6      4185271                       # TAGE provider for longest match
system.cpu.branchPred.tage.longestMatchProvider::7      2367532                       # TAGE provider for longest match
system.cpu.branchPred.tage.longestMatchProvider::8      1004434                       # TAGE provider for longest match
system.cpu.branchPred.tage.longestMatchProvider::9       730128                       # TAGE provider for longest match
system.cpu.branchPred.tage.longestMatchProvider::10       201979                       # TAGE provider for longest match
system.cpu.branchPred.tage.longestMatchProvider::11        89036                       # TAGE provider for longest match
system.cpu.branchPred.tage.longestMatchProvider::12       195393                       # TAGE provider for longest match
system.cpu.branchPred.tage.altMatchProvider::0      6471025                       # TAGE provider for alt match
system.cpu.branchPred.tage.altMatchProvider::1      3706168                       # TAGE provider for alt match
system.cpu.branchPred.tage.altMatchProvider::2      4307054                       # TAGE provider for alt match
system.cpu.branchPred.tage.altMatchProvider::3      5004511                       # TAGE provider for alt match
system.cpu.branchPred.tage.altMatchProvider::4      2351867                       # TAGE provider for alt match
system.cpu.branchPred.tage.altMatchProvider::5      1424814                       # TAGE provider for alt match
system.cpu.branchPred.tage.altMatchProvider::6      1458779                       # TAGE provider for alt match
system.cpu.branchPred.tage.altMatchProvider::7      1172900                       # TAGE provider for alt match
system.cpu.branchPred.tage.altMatchProvider::8       330031                       # TAGE provider for alt match
system.cpu.branchPred.tage.altMatchProvider::9       135336                       # TAGE provider for alt match
system.cpu.branchPred.tage.altMatchProvider::10        62017                       # TAGE provider for alt match
system.cpu.branchPred.tage.altMatchProvider::11       131259                       # TAGE provider for alt match
system.cpu.branchPred.tage.altMatchProvider::12            0                       # TAGE provider for alt match
system.cpu.commit.commitSquashedInsts        23862400                       # The number of squashed insts skipped by commit
system.cpu.commit.commitNonSpecStalls             699                       # The number of times commit has been forced to stall to communicate backwards
system.cpu.commit.branchMispredicts            461340                       # The number of times a branch was mispredicted
system.cpu.commit.numCommittedDist::samples    226038209                       # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::mean     3.418355                       # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::stdev     2.694922                       # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::underflows            0      0.00%      0.00% # Number of insts commited each cycle
