
---------- Begin Simulation Statistics ----------
final_tick                               204007810000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset)
host_inst_rate                                 146707                       # Simulator instruction rate (inst/s)
host_mem_usage                                8549240                       # Number of bytes of host memory used
host_op_rate                                   260175                       # Simulator op (including micro ops) rate (op/s)
host_seconds                                  3408.16                       # Real time elapsed on the host
host_tick_rate                               59858583                       # Simulator tick rate (ticks/s)
sim_freq                                 1000000000000                       # Frequency of simulated ticks
sim_insts                                   500000002                       # Number of instructions simulated
sim_ops                                     886717515                       # Number of ops (including micro ops) simulated
sim_seconds                                  0.204008                       # Number of seconds simulated
sim_ticks                                204007810000                       # Number of ticks simulated
system.cpu.cc_regfile_reads                 632005992                       # number of cc regfile reads
system.cpu.cc_regfile_writes                290410573                       # number of cc regfile writes
system.cpu.committedInsts                   500000002                       # Number of Instructions Simulated
system.cpu.committedOps                     886717515                       # Number of Ops (including micro ops) Simulated
system.cpu.cpi                               1.631955                       # CPI: Cycles Per Instruction
system.cpu.cpi_total                         1.631955                       # CPI: Total CPI of All Threads
system.cpu.fp_regfile_reads                  10560712                       # number of floating regfile reads
system.cpu.fp_regfile_writes                  5955229                       # number of floating regfile writes
system.cpu.idleCycles                          173450                       # Total number of cycles that the CPU has spent unscheduled due to idling
system.cpu.iew.branchMispredicts              2598622                       # Number of branch mispredicts detected at execute
system.cpu.iew.exec_branches                128282663                       # Number of branches executed
system.cpu.iew.exec_nop                             0                       # number of nop insts executed
system.cpu.iew.exec_rate                     1.226250                       # Inst execution rate
system.cpu.iew.exec_refs                    239806939                       # number of memory reference insts executed
system.cpu.iew.exec_stores                   66301370                       # Number of stores executed
system.cpu.iew.exec_swp                             0                       # number of swp insts executed
system.cpu.iew.iewBlockCycles               103805887                       # Number of cycles IEW is blocking
system.cpu.iew.iewDispLoadInsts             181982637                       # Number of dispatched load instructions
system.cpu.iew.iewDispNonSpecInsts                 76                       # Number of dispatched non-speculative instructions
system.cpu.iew.iewDispSquashedInsts             74858                       # Number of squashed instructions skipped by dispatch
system.cpu.iew.iewDispStoreInsts             68497411                       # Number of dispatched store instructions
system.cpu.iew.iewDispatchedInsts          1047769849                       # Number of instructions dispatched to IQ
system.cpu.iew.iewExecLoadInsts             173505569                       # Number of load instructions executed
system.cpu.iew.iewExecSquashedInsts           7018485                       # Number of squashed instructions skipped in execute
system.cpu.iew.iewExecutedInsts            1000592408                       # Number of executed instructions
system.cpu.iew.iewIQFullEvents                1495211                       # Number of times the IQ has become full, causing a stall
system.cpu.iew.iewIdleCycles                        0                       # Number of cycles IEW is idle
system.cpu.iew.iewLSQFullEvents             123183102                       # Number of times the LSQ has become full, causing a stall
system.cpu.iew.iewSquashCycles                2438957                       # Number of cycles IEW is squashing
system.cpu.iew.iewUnblockCycles             125530880                       # Number of cycles IEW is unblocking
system.cpu.iew.memOrderViolationEvents          10796                       # Number of memory order violations
system.cpu.iew.predictedNotTakenIncorrect      1563853                       # Number of branches that were predicted not taken incorrectly
system.cpu.iew.predictedTakenIncorrect        1034769                       # Number of branches that were predicted taken incorrectly
system.cpu.iew.wb_consumers                1149908484                       # num instructions consuming a value
system.cpu.iew.wb_count                     996111939                       # cumulative count of insts written-back
system.cpu.iew.wb_fanout                     0.614634                       # average fanout of values written-back
system.cpu.iew.wb_producers                 706772945                       # num instructions producing a value
system.cpu.iew.wb_rate                       1.220759                       # insts written-back per cycle
system.cpu.iew.wb_sent                      998186927                       # cumulative count of insts sent to commit
system.cpu.int_regfile_reads               1480652681                       # number of integer regfile reads
system.cpu.int_regfile_writes               792009339                       # number of integer regfile writes
system.cpu.ipc                               0.612762                       # IPC: Instructions Per Cycle
system.cpu.ipc_total                         0.612762                       # IPC: Total IPC of All Threads
system.cpu.iq.FU_type_0::SimdSha1Hash2              0      0.00%     75.89% # Type of FU issued
system.cpu.iq.FU_type_0::SimdSha256Hash             0      0.00%     75.89% # Type of FU issued
system.cpu.iq.FU_type_0::SimdSha256Hash2            0      0.00%     75.89% # Type of FU issued
system.cpu.iq.FU_type_0::SimdShaSigma2              0      0.00%     75.89% # Type of FU issued
system.cpu.iq.FU_type_0::SimdShaSigma3              0      0.00%     75.89% # Type of FU issued
system.cpu.iq.FU_type_0::SimdPredAlu                0      0.00%     75.89% # Type of FU issued
system.cpu.iq.FU_type_0::MemRead            174260224     17.29%     93.18% # Type of FU issued
system.cpu.iq.FU_type_0::MemWrite            63622288      6.31%     99.50% # Type of FU issued
system.cpu.iq.FU_type_0::FloatMemRead         1716364      0.17%     99.67% # Type of FU issued
system.cpu.iq.FU_type_0::FloatMemWrite        3355108      0.33%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::IprAccess                  0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::InstPrefetch               0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::total             1007610893                       # Type of FU issued
system.cpu.iq.fp_alu_accesses                10542171                       # Number of floating point alu accesses
system.cpu.iq.fp_inst_queue_reads            20637976                       # Number of floating instruction queue reads
system.cpu.iq.fp_inst_queue_wakeup_accesses      9780844                       # Number of floating instruction queue wakeup accesses
system.cpu.iq.fp_inst_queue_writes           12215854                       # Number of floating instruction queue writes
system.cpu.iq.fu_busy_cnt                    22696914                       # FU busy when requested
system.cpu.iq.fu_busy_rate                   0.022525                       # FU busy rate (busy events/executed inst)
system.cpu.iq.fu_full::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available
system.cpu.iq.fu_full::IntAlu                19788656     87.19%     87.19% # attempts to use FU when none available
system.cpu.iq.fu_full::IntMult                      0      0.00%     87.19% # attempts to use FU when none available
system.cpu.iq.fu_full::IntDiv                       0      0.00%     87.19% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatAdd                     0      0.00%     87.19% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatCmp                     0      0.00%     87.19% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatCvt                     0      0.00%     87.19% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMult                    0      0.00%     87.19% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMultAcc                 0      0.00%     87.19% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatDiv                     0      0.00%     87.19% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMisc                    0      0.00%     87.19% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatSqrt                    0      0.00%     87.19% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAdd                      0      0.00%     87.19% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAddAcc                   0      0.00%     87.19% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAlu                     12      0.00%     87.19% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdCmp                      0      0.00%     87.19% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdCvt                  19075      0.08%     87.27% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdMisc                  1077      0.00%     87.28% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdMult                     0      0.00%     87.28% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdMultAcc                  0      0.00%     87.28% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShift                    3      0.00%     87.28% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShiftAcc                 0      0.00%     87.28% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdDiv                      0      0.00%     87.28% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSqrt                     0      0.00%     87.28% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatAdd                 0      0.00%     87.28% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatAlu                 0      0.00%     87.28% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatCmp                 0      0.00%     87.28% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatCvt                 0      0.00%     87.28% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatDiv                 0      0.00%     87.28% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatMisc                0      0.00%     87.28% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatMult                0      0.00%     87.28% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatMultAcc             0      0.00%     87.28% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatSqrt                0      0.00%     87.28% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdReduceAdd                0      0.00%     87.28% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdReduceAlu                0      0.00%     87.28% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdReduceCmp                0      0.00%     87.28% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatReduceAdd            0      0.00%     87.28% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatReduceCmp            0      0.00%     87.28% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAes                      0      0.00%     87.28% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAesMix                   0      0.00%     87.28% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha1Hash                 0      0.00%     87.28% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha1Hash2                0      0.00%     87.28% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha256Hash               0      0.00%     87.28% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha256Hash2              0      0.00%     87.28% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShaSigma2                0      0.00%     87.28% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShaSigma3                0      0.00%     87.28% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdPredAlu                  0      0.00%     87.28% # attempts to use FU when none available
system.cpu.iq.fu_full::MemRead                1830181      8.06%     95.34% # attempts to use FU when none available
system.cpu.iq.fu_full::MemWrite                632811      2.79%     98.13% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMemRead              1007      0.00%     98.13% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMemWrite           424092      1.87%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::IprAccess                    0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::InstPrefetch                 0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.int_alu_accesses             1006546470                       # Number of integer alu accesses
system.cpu.iq.int_inst_queue_reads         2834609548                       # Number of integer instruction queue reads
system.cpu.iq.int_inst_queue_wakeup_accesses    986331095                       # Number of integer instruction queue wakeup accesses
system.cpu.iq.int_inst_queue_writes        1196616805                       # Number of integer instruction queue writes
system.cpu.iq.iqInstsAdded                 1047769661                       # Number of instructions added to the IQ (excludes non-spec)
system.cpu.iq.iqInstsIssued                1007610893                       # Number of instructions issued
system.cpu.iq.iqNonSpecInstsAdded                 188                       # Number of non-speculative instructions added to the IQ
system.cpu.iq.iqSquashedInstsExamined       161052334                       # Number of squashed instructions iterated over during squash; mainly for profiling
system.cpu.iq.iqSquashedInstsIssued           1524613                       # Number of squashed instructions issued
system.cpu.iq.iqSquashedNonSpecRemoved            110                       # Number of squashed non-spec instructions that were removed
system.cpu.iq.iqSquashedOperandsExamined    186747036                       # Number of squashed operands that are examined and possibly removed from graph
system.cpu.iq.issued_per_cycle::samples     815804211                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::mean         1.235114                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::stdev        2.336417                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::underflows            0      0.00%      0.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::0           580433559     71.15%     71.15% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::1            47111749      5.77%     76.92% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::2            25693686      3.15%     80.07% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::3            24835408      3.04%     83.12% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::4            25140482      3.08%     86.20% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::5            25019648      3.07%     89.27% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::6            33220146      4.07%     93.34% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::7            25171760      3.09%     96.42% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::8            29177773      3.58%    100.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::overflows            0      0.00%    100.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::min_value            0                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::max_value            8                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::total       815804211                       # Number of insts issued each cycle
system.cpu.iq.rate                           1.234851                       # Inst issue rate
system.cpu.iq.vec_alu_accesses                      0                       # Number of vector alu accesses
system.cpu.iq.vec_inst_queue_reads                  0                       # Number of vector instruction queue reads
system.cpu.iq.vec_inst_queue_wakeup_accesses            0                       # Number of vector instruction queue wakeup accesses
system.cpu.iq.vec_inst_queue_writes                 0                       # Number of vector instruction queue writes
system.cpu.memDep0.conflictingLoads          11317965                       # Number of conflicting loads.
system.cpu.memDep0.conflictingStores          3534554                       # Number of conflicting stores.
system.cpu.memDep0.insertedLoads            181982637                       # Number of loads inserted to the mem dependence unit.
system.cpu.memDep0.insertedStores            68497411                       # Number of stores inserted to the mem dependence unit.
system.cpu.misc_regfile_reads               493673668                       # number of misc regfile reads
system.cpu.misc_regfile_writes                     18                       # number of misc regfile writes
system.cpu.numCycles                        815977661                       # number of cpu cycles simulated
system.cpu.numWorkItemsCompleted                    0                       # number of work items this cpu completed
system.cpu.numWorkItemsStarted                      0                       # number of work items this cpu started
system.cpu.pred_regfile_reads                       1                       # number of predicate regfile reads
system.cpu.timesIdled                            1058                       # Number of times that the entire CPU went into an idle state and unscheduled itself
system.cpu.vec_regfile_reads                        1                       # number of vector regfile reads
system.cpu.workload.numSyscalls                   193                       # Number of system calls
system.l1_to_l2.snoop_filter.hit_multi_requests           90                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data.
system.l1_to_l2.snoop_filter.hit_multi_snoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data.
system.l1_to_l2.snoop_filter.hit_single_requests     17177092                       # Number of requests hitting in the snoop filter with a single holder of the requested data.
system.l1_to_l2.snoop_filter.hit_single_snoops         3393                       # Number of snoops hitting in the snoop filter with a single holder of the requested data.
system.l1_to_l2.snoop_filter.tot_requests     34355208                       # Total number of requests made to the snoop filter.
system.l1_to_l2.snoop_filter.tot_snoops          3393                       # Total number of snoops made to the snoop filter.
system.membus.snoop_filter.hit_multi_requests            0                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data.
system.membus.snoop_filter.hit_multi_snoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data.
system.membus.snoop_filter.hit_single_requests     12670537                       # Number of requests hitting in the snoop filter with a single holder of the requested data.
system.membus.snoop_filter.hit_single_snoops            0                       # Number of snoops hitting in the snoop filter with a single holder of the requested data.
system.membus.snoop_filter.tot_requests      25345592                       # Total number of requests made to the snoop filter.
system.membus.snoop_filter.tot_snoops               0                       # Total number of snoops made to the snoop filter.
system.clk_domain.clock                           250                       # Clock period in ticks
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts
system.cpu.branchPred.lookups               148494219                       # Number of BP lookups
system.cpu.branchPred.condPredicted         113691391                       # Number of conditional branches predicted
system.cpu.branchPred.condIncorrect           2613916                       # Number of conditional branches incorrect
system.cpu.branchPred.BTBLookups             48238882                       # Number of BTB lookups
system.cpu.branchPred.BTBHits                47577875                       # Number of BTB hits
system.cpu.branchPred.BTBHitPct             98.629722                       # BTB Hit Percentage
system.cpu.branchPred.RASUsed                12536602                       # Number of times the RAS was used to get a target.
system.cpu.branchPred.RASIncorrect                  3                       # Number of incorrect RAS predictions.
system.cpu.branchPred.indirectLookups        11600039                       # Number of indirect predictor lookups.
system.cpu.branchPred.indirectHits           11337779                       # Number of indirect target hits.
system.cpu.branchPred.indirectMisses           262260                       # Number of indirect misses.
system.cpu.branchPred.indirectMispredicted        21457                       # Number of mispredicted indirect branches.
system.cpu.branchPred.loop_predictor.correct     69877557                       # Number of times the loop predictor is the provider and the prediction is correct
system.cpu.branchPred.loop_predictor.wrong     20825312                       # Number of times the loop predictor is the provider and the prediction is wrong
system.cpu.branchPred.tage.longestMatchProviderCorrect     55520595                       # Number of times TAGE Longest Match is the provider and the prediction is correct
system.cpu.branchPred.tage.altMatchProviderCorrect       826184                       # Number of times TAGE Alt Match is the provider and the prediction is correct
system.cpu.branchPred.tage.bimodalAltMatchProviderCorrect         7566                       # Number of times TAGE Alt Match is the bimodal and it is the provider and the prediction is correct
system.cpu.branchPred.tage.bimodalProviderCorrect     31754270                       # Number of times there are no hits on the TAGE tables and the bimodal prediction is correct
system.cpu.branchPred.tage.longestMatchProviderWrong      1492818                       # Number of times TAGE Longest Match is the provider and the prediction is wrong
system.cpu.branchPred.tage.altMatchProviderWrong       366861                       # Number of times TAGE Alt Match is the provider and the prediction is wrong
system.cpu.branchPred.tage.bimodalAltMatchProviderWrong         1821                       # Number of times TAGE Alt Match is the bimodal and it is the provider and the prediction is wrong
system.cpu.branchPred.tage.bimodalProviderWrong         2816                       # Number of times there are no hits on the TAGE tables and the bimodal prediction is wrong
system.cpu.branchPred.tage.altMatchProviderWouldHaveHit       411108                       # Number of times TAGE Longest Match is the provider, the prediction is wrong and Alt Match prediction was correct
system.cpu.branchPred.tage.longestMatchProviderWouldHaveHit       222215                       # Number of times TAGE Alt Match is the provider, the prediction is wrong and Longest Match prediction was correct
system.cpu.branchPred.tage.longestMatchProvider::0            0                       # TAGE provider for longest match
system.cpu.branchPred.tage.longestMatchProvider::1      8405549                       # TAGE provider for longest match
system.cpu.branchPred.tage.longestMatchProvider::2      3606016                       # TAGE provider for longest match
system.cpu.branchPred.tage.longestMatchProvider::3      5877783                       # TAGE provider for longest match
system.cpu.branchPred.tage.longestMatchProvider::4      6890689                       # TAGE provider for longest match
system.cpu.branchPred.tage.longestMatchProvider::5     10116830                       # TAGE provider for longest match
system.cpu.branchPred.tage.longestMatchProvider::6      8875372                       # TAGE provider for longest match
system.cpu.branchPred.tage.longestMatchProvider::7      3709286                       # TAGE provider for longest match
system.cpu.branchPred.tage.longestMatchProvider::8      3382194                       # TAGE provider for longest match
system.cpu.branchPred.tage.longestMatchProvider::9      2571192                       # TAGE provider for longest match
system.cpu.branchPred.tage.longestMatchProvider::10      2130092                       # TAGE provider for longest match
system.cpu.branchPred.tage.longestMatchProvider::11      1279428                       # TAGE provider for longest match
system.cpu.branchPred.tage.longestMatchProvider::12      1362027                       # TAGE provider for longest match
system.cpu.branchPred.tage.altMatchProvider::0     14377166                       # TAGE provider for alt match
system.cpu.branchPred.tage.altMatchProvider::1      2587629                       # TAGE provider for alt match
system.cpu.branchPred.tage.altMatchProvider::2      4244561                       # TAGE provider for alt match
system.cpu.branchPred.tage.altMatchProvider::3      7156760                       # TAGE provider for alt match
system.cpu.branchPred.tage.altMatchProvider::4     10670338                       # TAGE provider for alt match
system.cpu.branchPred.tage.altMatchProvider::5      7063555                       # TAGE provider for alt match
system.cpu.branchPred.tage.altMatchProvider::6      4256326                       # TAGE provider for alt match
system.cpu.branchPred.tage.altMatchProvider::7      2310906                       # TAGE provider for alt match
system.cpu.branchPred.tage.altMatchProvider::8      1942649                       # TAGE provider for alt match
system.cpu.branchPred.tage.altMatchProvider::9      1428103                       # TAGE provider for alt match
system.cpu.branchPred.tage.altMatchProvider::10      1234575                       # TAGE provider for alt match
system.cpu.branchPred.tage.altMatchProvider::11       933890                       # TAGE provider for alt match
system.cpu.branchPred.tage.altMatchProvider::12            0                       # TAGE provider for alt match
system.cpu.commit.commitSquashedInsts       161034774                       # The number of squashed insts skipped by commit
system.cpu.commit.commitNonSpecStalls              78                       # The number of times commit has been forced to stall to communicate backwards
system.cpu.commit.branchMispredicts           2426794                       # The number of times a branch was mispredicted
system.cpu.commit.numCommittedDist::samples    793958729                       # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::mean     1.116831                       # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::stdev     2.511204                       # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::underflows            0      0.00%      0.00% # Number of insts commited each cycle
